Date,XLF,XLC,XLE,XLB,XLI,XLK,XLP,XLRE,XLU,XLV,XLY
2011-04-28,10.170665740966797,,23.920608520507812,15.00469970703125,29.214454650878906,10.987048149108887,21.126911163330078,,10.028146743774414,27.496572494506836,16.97843360900879
2011-04-29,10.15207576751709,,24.276546478271484,15.063672065734863,29.335731506347656,10.97883415222168,21.187410354614258,,10.049361228942871,27.48097801208496,16.965885162353516
2011-05-02,10.10869026184082,,23.95378303527832,14.95678997039795,29.29024887084961,10.937779426574707,21.21429443359375,,10.052393913269043,27.761699676513672,17.024450302124023
2011-05-03,10.15207576751709,,23.35350227355957,14.820409774780273,29.16896629333496,10.941886901855469,21.268070220947266,,10.116033554077148,27.691526412963867,16.928224563598633
2011-05-04,10.065303802490234,,22.94025421142578,14.558723449707031,28.744468688964844,10.909038543701172,21.241188049316406,,10.103912353515625,27.66813850402832,16.89056968688965
2011-05-05,9.935150146484375,,22.463640213012695,14.385497093200684,28.608020782470703,10.8515625,21.079858779907227,,10.03117561340332,27.48878288269043,16.844539642333984
2011-05-06,9.98473072052002,,22.563188552856445,14.503437042236328,28.858165740966797,10.872088432312012,21.133628845214844,,10.088760375976562,27.68372917175293,16.857101440429688
2011-05-09,9.959938049316406,,22.95834732055664,14.713526725769043,28.97946548461914,10.917250633239746,21.207578659057617,,10.109972953796387,27.83969497680664,16.87801742553711
2011-05-10,10.05290699005127,,23.066936492919922,14.838848114013672,29.24477767944336,11.015789985656738,21.33528709411621,,10.255438804626465,28.011255264282227,17.095577239990234
2011-05-11,9.916556358337402,,22.400299072265625,14.444467544555664,28.850589752197266,10.917250633239746,21.29496192932129,,10.22210693359375,27.96446418762207,16.93240737915039
2011-05-12,9.916556358337402,,22.36712074279785,14.42972469329834,28.911231994628906,10.999364852905273,21.610889434814453,,10.325141906738281,28.221803665161133,17.09976577758789
2011-05-13,9.774003982543945,,22.25853157043457,14.245443344116211,28.56254768371582,10.863873481750488,21.584003448486328,,10.276654243469238,28.136024475097656,16.970064163208008
