Date,FIN_000001,IT_000063,CST_000568,CST_000858,FIN_600016,HC_600276,CST_600809,CST_600887,FIN_600000,CD_600104,CD_600660,IND_000157,IND_000425,HC_000661,IT_000977,IND_600009,MAT_600111,ENE_600188,UTL_600674,UTL_600795,IND_000768,ENE_000983,HC_600085,HC_600196,CST_600600,CD_600741,IT_600845,IT_000733,MAT_600176,IT_600183,MAT_600219,RE_000069,IND_000800,MAT_000877,CST_600132,CD_600754
2021-03-29,17.173572540283203,26.810544967651367,193.37510681152344,225.6652374267578,3.843345880508423,73.76971435546875,215.04330444335938,32.50975799560547,8.083985328674316,17.02021026611328,36.05050277709961,9.346569061279297,6.524949550628662,408.94696044921875,26.95497703552246,57.232723236083984,18.007532119750977,4.509592533111572,10.424448013305664,1.9366501569747925,24.344911575317383,3.619148015975952,25.15235710144043,36.3466796875,72.741943359375,20.683326721191406,24.833974838256836,52.35859298706055,14.359354972839355,20.097187042236328,2.8226797580718994,9.198647499084473,9.500182151794434,15.239912986755371,93.57315063476562,53.018821716308594
2021-03-30,17.525197982788086,26.874710083007812,197.1826629638672,226.8014678955078,3.8653500080108643,76.27135467529297,215.0181884765625,32.3970947265625,8.492814064025879,16.943159103393555,39.65216827392578,9.628183364868164,6.567595958709717,426.623291015625,26.650897979736328,56.97169876098633,19.24809455871582,4.213114261627197,10.458374977111816,1.9281184673309326,24.948665618896484,3.590538501739502,27.041780471801758,36.430294036865234,72.741943359375,20.857391357421875,25.761934280395508,53.25643539428711,14.542179107666016,19.958351135253906,2.8307673931121826,9.367429733276367,9.630800247192383,15.535920143127441,93.85041046142578,51.7418212890625
2021-03-31,17.589128494262695,26.874710083007812,193.8402862548828,222.25648498535156,3.7039883136749268,75.04090881347656,209.0201873779297,32.21201705932617,8.477386474609375,16.84041976928711,38.95888900756836,9.673852920532227,6.473773002624512,419.4249267578125,26.85688591003418,55.97592544555664,18.53089714050293,4.128852367401123,10.63649845123291,1.9537127017974854,23.624298095703125,3.583385705947876,27.60399627685547,36.96917724609375,73.47109985351562,20.864961624145508,25.819381713867188,51.602508544921875,14.625975608825684,19.715377807617188,2.7903285026550293,9.55496597290039,9.508891105651855,15.365490913391113,93.50592041015625,51.73249816894531
2021-04-01,17.405324935913086,26.93886947631836,200.4044189453125,226.48629760742188,3.6746490001678467,76.47508239746094,215.35107421875,32.429290771484375,8.400248527526855,16.951719284057617,39.855079650878906,9.947855949401855,6.507890701293945,433.8495178222656,27.13153648376465,56.36262893676758,18.64719581604004,4.216235637664795,10.68739128112793,1.987838864326477,23.95539093017578,3.5619287490844727,27.705381393432617,37.303653717041016,73.28881072998047,20.728734970092773,25.571924209594727,51.32843017578125,14.648826599121094,20.21000099182129,2.838855504989624,9.526835441589355,9.508891105651855,15.257853507995605,95.85009002685547,52.45954895019531
2021-04-02,17.181564331054688,27.131357192993164,213.54991149902344,236.00755310058594,3.659980297088623,75.52167510986328,231.31019592285156,32.59022903442383,8.299970626831055,17.037334442138672,40.675174713134766,9.947855949401855,6.354362487792969,422.5655212402344,27.092302322387695,56.536651611328125,18.40489959716797,4.1787848472595215,10.475339889526367,1.9963703155517578,23.867752075195312,3.5190141201019287,27.097078323364258,37.82395553588867,73.28881072998047,20.584943771362305,25.147714614868164,52.08450698852539,14.900211334228516,20.609163284301758,2.7741525173187256,9.658111572265625,9.447937965393066,14.899056434631348,98.79078674316406,52.291770935058594
2021-04-06,17.325408935546875,26.948036193847656,210.1041717529297,236.17344665527344,3.645310640335083,74.07122802734375,231.19088745117188,32.815547943115234,8.25368881225586,17.18288230895996,40.463809967041016,9.88696575164795,6.379950523376465,420.4069519042969,27.229625701904297,56.923362731933594,18.569664001464844,4.113247871398926,10.543195724487305,1.9537127017974854,24.539670944213867,3.4904041290283203,26.673110961914062,37.58238983154297,72.87214660644531,20.153568267822266,25.938692092895508,52.01835632324219,14.64121150970459,20.678585052490234,2.7741525173187256,9.714371681213379,9.465352058410645,14.665838241577148,96.9759521484375,51.853675842285156
2021-04-07,17.29344367980957,26.682222366333008,197.268798828125,224.63682556152344,3.6159722805023193,73.8919448852539,217.342041015625,31.81772232055664,8.215119361877441,17.217126846313477,39.06034851074219,10.122912406921387,6.379950523376465,419.48974609375,26.739177703857422,57.1553840637207,19.335323333740234,4.2287187576293945,10.4498929977417,2.004901647567749,24.47150230407715,3.5333189964294434,26.507211685180664,37.35940170288086,71.73501586914062,20.471424102783203,25.761934280395508,51.11105728149414,14.854504585266113,20.843461990356445,2.8792946338653564,9.836270332336426,9.386981964111328,15.168152809143066,95.18632507324219,52.851043701171875
2021-04-08,17.22951316833496,26.462236404418945,200.88682556152344,226.48629760742188,3.6233069896698,75.32611083984375,229.24392700195312,32.96843719482422,8.222833633422852,17.40547752380371,39.161800384521484,10.03157901763916,6.379950523376465,421.52789306640625,26.68032455444336,56.37230682373047,19.335323333740234,4.269289016723633,10.254806518554688,1.945181131362915,24.247529983520508,3.6048433780670166,26.63624382019043,39.06896209716797,74.36518859863281,20.433582305908203,26.424760818481445,51.31897735595703,15.258244514465332,21.19055938720703,2.9439985752105713,9.44244384765625,9.404397964477539,14.93493366241455,97.55569458007812,52.04941940307617
2021-04-09,17.0217342376709,25.948942184448242,192.84963989257812,220.03375244140625,3.6233069896698,74.315673828125,218.56678771972656,32.026939392089844,8.168838500976562,17.148635864257812,37.50469970703125,9.788019180297852,6.379950523376465,417.4979248046875,25.532678604125977,55.51187515258789,19.69392204284668,4.238080978393555,10.127574920654297,1.945181131362915,23.867752075195312,3.6048433780670166,26.78371238708496,37.87969970703125,74.65164184570312,20.1157283782959,25.89891815185547,53.32258987426758,14.47362232208252,20.72197151184082,3.016789197921753,9.836270332336426,9.369566917419434,14.683777809143066,97.7069320678711,53.35438537597656
2021-04-12,16.542251586914062,25.683128356933594,194.25376892089844,216.45913696289062,3.630641460418701,72.9548568725586,220.26254272460938,31.632640838623047,8.27682876586914,17.148635864257812,36.49859619140625,9.118232727050781,6.379950523376465,407.0662536621094,25.395355224609375,54.52577209472656,18.918575286865234,4.191268444061279,10.322664260864258,1.9622443914413452,23.069238662719727,3.597691535949707,26.829795837402344,38.52078628540039,74.22631072998047,19.714624404907227,25.3465633392334,47.99222183227539,13.55949878692627,20.522390365600586,2.9116463661193848,9.798763275146484,9.265073776245117,14.585107803344727,95.90890502929688,52.11466979980469
