Date,MAT_AAL,CST_ABF,FIN_ALW,MAT_ANTO,FIN_AV,HC_AZN,IND_BA,IND_BAB,CST_BATS,RE_BLND,IND_BNZL,TEL_BT-A,TECH_CCC,UTL_CNA,IND_CPG,IND_DCC,IND_DPLM,FIN_FCIT,CD_GAW,HC_GSK,IND_HLMA,FIN_HSX,IND_HWDN,FIN_ICG,FIN_III,IND_IMI,CD_INF,CD_JD,CD_KGF,RE_LAND,FIN_LGEN,FIN_LLOY,CST_MKS,UTL_NG,CD_NXT,FIN_PRU,IND_PSN,CD_PSON,CD_REL,IND_RKT,IND_RTO,CST_SBRY,FIN_SDR,TECH_SGE,RE_SGRO,IND_SMIN,FIN_SMT,IND_SPX,UTL_SSE,FIN_STAN,FIN_STJ,UTL_SVT,CST_TSCO,CD_ULVR,UTL_UU,TEL_VOD,IND_WEIR,CD_WTB
2005-08-22,1510.07861328125,847.8003540039062,296.8599548339844,291.7262878417969,603.2193603515625,2542.04638671875,322.4085998535156,159.77613830566406,1090.848388671875,701.2433471679688,520.8328247070312,220.1637725830078,294.2442626953125,215.13671875,1.5644606351852417,1585.1507568359375,125.3052749633789,55.01721954345703,412.7413635253906,1328.2689208984375,145.6931610107422,273.8624267578125,115.60682678222656,603.222900390625,518.993408203125,501.0606689453125,354.990966796875,2.1933929920196533,253.76956176757812,1319.2435302734375,110.11968994140625,292.8327941894531,338.0240173339844,489.90087890625,1525.0809326171875,421.2046203613281,792.4771728515625,682.308837890625,615.645751953125,1759.9346923828125,165.80972290039062,280.5963134765625,148.4140167236328,247.102783203125,945.8735961914062,1353.7554931640625,78.60458374023438,820.3928833007812,993.6881713867188,944.8106689453125,248.5254669189453,1419.29541015625,410.11669921875,1329.0506591796875,624.008544921875,181.7960662841797,355.9367980957031,1114.3341064453125
2005-08-23,1503.68896484375,851.7825927734375,296.6609191894531,296.0953063964844,596.4029541015625,2535.1005859375,321.9126281738281,159.77613830566406,1106.6722412109375,706.1673583984375,526.8019409179688,218.9254913330078,290.4714050292969,214.91600036621094,1.5676406621932983,1583.4390869140625,125.90196228027344,54.768272399902344,410.7615661621094,1314.339111328125,145.6931610107422,272.43597412109375,114.11190032958984,603.222900390625,519.3677978515625,504.751220703125,356.3642578125,2.1884076595306396,255.5059814453125,1315.4869384765625,109.1320571899414,293.63922119140625,342.0313415527344,492.2929382324219,1527.066650390625,417.9122314453125,832.6213989257812,687.767333984375,623.9181518554688,1752.854736328125,163.56903076171875,280.8440246582031,148.24520874023438,244.74935913085938,971.968994140625,1357.4810791015625,78.50479125976562,820.928466796875,991.2163696289062,956.7805786132812,249.5195770263672,1422.264404296875,407.29046630859375,1320.7958984375,624.008544921875,180.9750518798828,357.6790466308594,1125.027587890625
2005-08-24,1463.2215576171875,850.7870483398438,295.5662841796875,289.1447448730469,595.9161987304688,2510.295654296875,323.648681640625,158.2397918701172,1098.76025390625,706.5775756835938,527.299560546875,216.94422912597656,291.60382080078125,223.08018493652344,1.5803601741790771,1578.3040771484375,126.1008529663086,54.768272399902344,410.7615661621094,1306.3807373046875,146.4403839111328,267.80029296875,116.35428619384766,599.6594848632812,520.478515625,499.0734558105469,358.1951904296875,2.173452854156494,256.0021667480469,1316.426513671875,108.39137268066406,292.8327941894531,340.38128662109375,498.0339660644531,1517.137451171875,416.4718322753906,854.9237060546875,668.510986328125,620.9634399414062,1751.84326171875,161.57736206054688,282.08245849609375,146.14756774902344,241.3500213623047,972.8746337890625,1348.540771484375,78.0559310913086,823.60595703125,968.7681884765625,955.184326171875,250.2650604248047,1429.687744140625,409.17462158203125,1310.1824951171875,631.43115234375,179.45021057128906,354.4433288574219,1130.655517578125
2005-08-25,1466.4163818359375,841.826416015625,295.5662841796875,285.96728515625,591.5346069335938,2492.435302734375,323.648681640625,163.06825256347656,1103.705322265625,704.9366455078125,525.3096923828125,213.9724578857422,303.2979736328125,222.1976318359375,1.570820927619934,1559.4732666015625,125.90196228027344,54.2703742980957,408.7820739746094,1311.3543701171875,147.43655395507812,273.8624267578125,116.35428619384766,605.76806640625,518.2571411132812,494.81524658203125,357.0506286621094,2.1834235191345215,255.7541046142578,1307.9752197265625,107.40372467041016,295.5742492675781,338.9669189453125,502.8182373046875,1498.272705078125,414.00262451171875,841.5422973632812,665.5332641601562,617.4183349609375,1728.57958984375,161.57736206054688,282.3301086425781,144.1223907470703,237.6892547607422,958.47607421875,1347.0504150390625,77.80653381347656,818.2509765625,973.2188110351562,956.7805786132812,251.01071166992188,1429.687744140625,416.3971862792969,1304.2860107421875,629.9468383789062,177.4563446044922,356.4345397949219,1122.7763671875
2005-08-26,1462.1563720703125,837.8434448242188,295.3670349121094,284.5769958496094,588.613525390625,2459.69287109375,320.6726379394531,160.65396118164062,1092.826171875,709.8603515625,526.3048095703125,215.21072387695312,313.10577392578125,221.75636291503906,1.5724103450775146,1549.2027587890625,127.49312591552734,54.51934051513672,410.7615661621094,1301.4046630859375,147.43655395507812,269.9400329589844,115.85597229003906,610.349365234375,518.2571411132812,498.2217712402344,359.79736328125,2.1884076595306396,253.52145385742188,1314.54833984375,108.14444732666016,295.09051513671875,336.84539794921875,502.33990478515625,1498.272705078125,414.4142761230469,839.0643310546875,663.0518798828125,616.236572265625,1731.6142578125,157.84286499023438,281.5871276855469,145.05062866210938,237.42779541015625,970.1729736328125,1343.325439453125,78.30528259277344,832.1741333007812,964.3173828125,963.1642456054688,248.5254669189453,1437.1102294921875,410.43072509765625,1299.5692138671875,627.4727172851562,175.110595703125,357.9281005859375,1112.64599609375
2005-08-29,1462.1563720703125,837.8434448242188,295.3670349121094,284.5769958496094,588.613525390625,2459.69287109375,320.6726379394531,160.65396118164062,1092.826171875,709.8603515625,526.3048095703125,215.21072387695312,313.10577392578125,221.75636291503906,1.5724103450775146,1549.2027587890625,127.49312591552734,54.51934051513672,410.7615661621094,1301.4046630859375,147.43655395507812,269.9400329589844,115.85597229003906,610.349365234375,588.4698486328125,498.2217712402344,359.79736328125,2.1884076595306396,253.52145385742188,1314.54833984375,108.14444732666016,295.09051513671875,336.84539794921875,502.33990478515625,1498.272705078125,414.4142761230469,839.0643310546875,663.0518798828125,616.236572265625,1731.6142578125,157.84286499023438,281.5871276855469,145.05062866210938,237.42779541015625,970.1729736328125,1343.325439453125,78.30528259277344,832.1741333007812,964.3173828125,963.1642456054688,248.5254669189453,1437.1102294921875,410.43072509765625,1299.5692138671875,627.4727172851562,175.110595703125,357.9281005859375,1175.1568603515625
2005-08-30,1466.4163818359375,834.856689453125,297.55657958984375,287.9530944824219,595.4293212890625,2511.288330078125,323.8967590332031,160.65396118164062,1096.782470703125,723.8114624023438,545.2077026367188,213.9724578857422,300.2790222167969,220.65296936035156,1.561281442642212,1553.48193359375,127.89095306396484,54.45708084106445,413.48345947265625,1325.2843017578125,149.67796325683594,271.7228698730469,116.10511779785156,607.294921875,519.7422485351562,499.35736083984375,360.712890625,2.198378086090088,249.80055236816406,1322.9989013671875,109.1320571899414,294.7679443359375,335.4310607910156,496.1203918457031,1492.315673828125,416.0603942871094,833.1170043945312,655.1110229492188,613.283203125,1719.475830078125,162.0752410888672,279.8534240722656,146.23191833496094,235.33587646484375,974.6704711914062,1326.1885986328125,78.30528259277344,827.8897705078125,959.3720092773438,958.376220703125,249.0224609375,1435.6256103515625,408.2325439453125,1309.00341796875,626.48291015625,176.5181427001953,358.4259033203125,1127.8416748046875
2005-08-31,1493.0394287109375,841.826416015625,298.7507019042969,290.3361511230469,596.4029541015625,2510.295654296875,324.64068603515625,161.53187561035156,1103.705322265625,725.4530639648438,542.720703125,213.47714233398438,305.5615539550781,220.43238830566406,1.5851292610168457,1531.228759765625,127.89095306396484,55.20392990112305,414.72088623046875,1332.24853515625,150.92323303222656,267.4437255859375,115.10853576660156,599.150634765625,517.158447265625,500.7768859863281,362.7726745605469,2.1958844661712646,249.30438232421875,1332.388427734375,109.87277221679688,294.1229553222656,336.37384033203125,501.3829345703125,1497.2799072265625,416.677734375,821.3396606445312,663.0518798828125,614.465087890625,1735.6595458984375,161.32833862304688,280.5963134765625,147.07574462890625,238.99668884277344,985.4766235351562,1352.2655029296875,78.95369720458984,839.1355590820312,975.1968994140625,945.6085815429688,248.5254669189453,1444.5338134765625,409.8026123046875,1314.899658203125,632.9158935546875,178.04278564453125,358.4259033203125,1119.39990234375
2005-09-01,1503.68896484375,846.8043823242188,300.3429870605469,294.3079528808594,597.8635864257812,2540.061279296875,325.38482666015625,160.87344360351562,1121.5069580078125,732.4283447265625,552.1723022460938,215.9536590576172,301.7900390625,219.32913208007812,1.581950068473816,1570.6011962890625,128.28872680664062,55.01721954345703,417.4427185058594,1337.2236328125,151.42127990722656,264.5908203125,115.35767364501953,610.8583984375,526.370361328125,498.2217712402344,368.03692626953125,2.1933929920196533,248.3120880126953,1334.266845703125,110.61348724365234,295.7353820800781,333.7810974121094,504.2533264160156,1489.3372802734375,419.35260009765625,819.8525390625,661.5629272460938,618.00927734375,1727.568115234375,163.07115173339844,280.5963134765625,147.16015625,236.3818817138672,988.1783447265625,1365.6763916015625,79.50228881835938,858.949462890625,975.1968994140625,948.8004150390625,248.5254669189453,1454.9259033203125,410.7447814941406,1317.2579345703125,634.895263671875,178.27735900878906,362.6572265625,1100.2650146484375
2005-09-02,1521.7930908203125,844.3154296875,299.7459411621094,296.4924621582031,592.50830078125,2587.6884765625,322.9045104980469,161.53187561035156,1125.462890625,738.5829467773438,560.1315307617188,214.46775817871094,304.8059997558594,220.87368774414062,1.5724103450775146,1577.447265625,127.29424285888672,55.26616287231445,417.69012451171875,1336.2283935546875,154.409912109375,256.7459716796875,115.85597229003906,610.8583984375,531.9007568359375,502.1961975097656,366.43475341796875,2.1933929920196533,245.58343505859375,1368.0694580078125,110.36656188964844,300.25054931640625,333.7810974121094,514.3002319335938,1488.3438720703125,418.52960205078125,813.9044799804688,661.5629272460938,618.6000366210938,1746.785888671875,163.3201141357422,281.5871276855469,147.24449157714844,236.3818817138672,998.064453125,1358.2254638671875,79.20307922363281,849.3102416992188,985.5816650390625,948.0026245117188,246.5371856689453,1477.1954345703125,412.0008544921875,1321.9757080078125,642.8129272460938,175.93165588378906,367.3865051269531,1080.00390625
2005-09-05,1521.7930908203125,848.2979125976562,298.7507019042969,296.4924621582031,592.0214233398438,2572.805419921875,328.11273193359375,162.19029235839844,1130.4075927734375,746.379150390625,550.182373046875,218.1825408935547,305.93841552734375,223.96287536621094,1.558101773262024,1581.7274169921875,127.29424285888672,54.892730712890625,419.42230224609375,1345.18310546875,153.4136962890625,262.4515380859375,114.36104583740234,614.9307861328125,538.5407104492188,508.1578674316406,364.8326110839844,2.175945281982422,244.0950469970703,1378.3975830078125,110.11968994140625,308.6355285644531,332.838134765625,525.3037109375,1477.4222412109375,420.9986877441406,810.9304809570312,660.5703735351562,619.1907348632812,1759.9346923828125,162.82211303710938,281.8347473144531,146.65382385253906,235.59735107421875,984.5714721679688,1375.3619384765625,78.90379333496094,851.4520874023438,1003.384521484375,952.7903442382812,247.03424072265625,1509.85693359375,413.57098388671875,1310.1824951171875,650.7305908203125,177.1045379638672,369.377685546875,1068.74755859375
2005-09-06,1534.572265625,842.82177734375,298.5517883300781,289.93896484375,595.9161987304688,2591.65771484375,327.6167297363281,161.97088623046875,1125.462890625,737.7627563476562,567.0958251953125,217.4395751953125,307.07098388671875,232.126953125,1.5740002393722534,1583.4390869140625,128.08984375,54.9549674987793,417.1952819824219,1349.1630859375,155.15704345703125,258.8855285644531,116.35428619384766,630.71142578125,540.376220703125,507.3061828613281,362.3150939941406,2.1834235191345215,248.80825805664062,1358.6795654296875,111.60112762451172,313.795654296875,333.7810974121094,536.7857666015625,1485.36474609375,422.6448974609375,811.9214477539062,667.0221557617188,626.2816162109375,1759.9346923828125,164.5648956298828,281.8347473144531,148.84774780273438,236.64332580566406,973.7650146484375,1381.3228759765625,79.20307922363281,848.7745361328125,1018.7147216796875,969.5480346679688,247.53128051757812,1532.1260986328125,418.9093933105469,1318.4371337890625,656.6688232421875,176.86990356445312,373.8580627441406,1065.934326171875
2005-09-07,1540.9617919921875,841.3284912109375,299.5470275878906,290.5346984863281,598.83740234375,2636.306396484375,331.3368835449219,163.2876434326172,1121.5069580078125,750.072265625,568.5880126953125,216.94422912597656,307.8250427246094,233.67152404785156,1.562870979309082,1581.7274169921875,128.08984375,54.9549674987793,415.2156066894531,1362.097900390625,151.67034912109375,266.0173034667969,118.84581756591797,631.7294311523438,544.0587158203125,518.3777465820312,363.9171142578125,2.2033627033233643,248.06410217285156,1377.458740234375,110.62963104248047,315.24688720703125,334.723876953125,526.2609252929688,1474.443359375,425.9371337890625,824.8093872070312,673.473876953125,632.7802734375,1784.2099609375,162.5731964111328,282.8253479003906,150.45098876953125,243.44187927246094,969.3633422851562,1406.654296875,79.60208892822266,853.593994140625,1017.7257690429688,975.134033203125,248.5254669189453,1518.7647705078125,417.0253601074219,1330.2301025390625,656.6688232421875,175.69711303710938,371.8667297363281,1082.2547607421875
2005-09-08,1529.2476806640625,844.3154296875,297.6561279296875,286.1657409667969,602.7320556640625,2626.38427734375,331.3368835449219,162.4097900390625,1126.451416015625,745.968994140625,565.1060791015625,216.44894409179688,303.2979736328125,233.67152404785156,1.561281442642212,1577.447265625,128.08984375,55.26616287231445,419.6697692871094,1348.1683349609375,149.67796325683594,263.87774658203125,114.11190032958984,632.2385864257812,543.3223266601562,507.3061828613281,360.712890625,2.2033627033233643,243.8469696044922,1369.008544921875,111.12348937988281,312.3443908691406,333.7810974121094,520.519775390625,1451.6068115234375,427.7890319824219,810.4347534179688,673.473876953125,632.1891479492188,1782.1873779296875,163.3201141357422,281.8347473144531,150.45098876953125,245.7952423095703,952.2615356445312,1420.0653076171875,79.20307922363281,830.0321044921875,1007.3405151367188,967.9522094726562,246.0400848388672,1500.9493408203125,416.3971862792969,1332.5885009765625,658.1534423828125,175.69711303710938,371.3689270019531,1077.7530517578125
2005-09-09,1538.8319091796875,841.3284912109375,299.5470275878906,287.5559997558594,604.6796875,2632.33740234375,328.85687255859375,161.53187561035156,1143.2642822265625,743.9174194335938,565.603271484375,218.43019104003906,303.2979736328125,229.69973754882812,1.558101773262024,1566.3209228515625,128.08984375,55.26616287231445,419.6697692871094,1358.117919921875,149.92701721191406,259.2421875,112.86613464355469,632.7476196289062,544.4332885742188,505.03515625,362.0860290527344,2.185915946960449,243.8469696044922,1375.5814208984375,111.86436462402344,311.5381774902344,332.838134765625,520.519775390625,1449.6204833984375,427.1717529296875,825.800537109375,674.4666748046875,635.7347412109375,1774.0953369140625,162.82211303710938,282.5777893066406,150.6197052001953,245.7952423095703,959.461669921875,1420.809814453125,79.50228881835938,824.6769409179688,1000.9119873046875,965.55810546875,246.5371856689453,1520.249267578125,413.57098388671875,1329.0506591796875,654.6893310546875,175.34524536132812,374.3558654785156,1078.8785400390625
2005-09-12,1533.507080078125,828.3848876953125,301.5372314453125,289.93896484375,607.1141357421875,2638.291015625,331.3368835449219,161.09298706054688,1144.25341796875,742.2762451171875,572.0703125,216.20135498046875,307.8250427246094,232.126953125,1.5724103450775146,1429.374755859375,129.68096923828125,56.07524490356445,420.1647644042969,1365.0828857421875,154.409912109375,272.43597412109375,113.86275482177734,631.2203369140625,546.2803955078125,510.14520263671875,365.29034423828125,2.1834235191345215,243.1028594970703,1370.8863525390625,110.62963104248047,309.76434326171875,333.30963134765625,523.3900756835938,1453.5926513671875,425.1138916015625,822.3308715820312,672.4813232421875,636.9163818359375,1828.7138671875,162.32420349121094,283.3206481933594,150.36659240722656,249.19454956054688,961.2728881835938,1421.554931640625,80.2005844116211,849.3102416992188,1005.8571166992188,960.7703247070312,247.03424072265625,1503.9185791015625,417.0253601074219,1339.6646728515625,654.194580078125,177.4563446044922,375.35150146484375,1073.8133544921875
2005-09-13,1526.0526123046875,844.3154296875,300.84063720703125,286.7615661621094,602.2455444335938,2626.38427734375,327.36883544921875,160.21510314941406,1142.2755126953125,739.4038696289062,565.603271484375,217.4395751953125,301.7900390625,229.9204559326172,1.5517417192459106,1450.7723388671875,131.8688507080078,55.14168167114258,421.6495361328125,1347.173583984375,154.409912109375,275.2887268066406,115.10853576660156,627.6571655273438,545.1698608398438,501.0606689453125,359.79736328125,2.1933929920196533,241.61436462402344,1347.412109375,109.39494323730469,306.0555114746094,328.1236877441406,521.9547729492188,1441.6776123046875,422.6448974609375,811.4261474609375,663.0518798828125,630.4165649414062,1823.6566162109375,166.30763244628906,282.8253479003906,150.02906799316406,243.44187927246094,949.56005859375,1414.1046142578125,80.00103759765625,835.3868408203125,988.5490112304688,950.3966674804688,246.5371856689453,1512.8258056640625,414.5130920410156,1345.560302734375,653.69970703125,175.93165588378906,371.6179504394531,1059.7430419921875
2005-09-14,1540.9617919921875,832.8652954101562,299.9811096191406,286.56298828125,594.4557495117188,2626.38427734375,327.36883544921875,158.45933532714844,1159.087890625,741.4552001953125,566.1007690429688,217.4395751953125,323.669189453125,228.8172149658203,1.5485620498657227,1429.374755859375,131.8688507080078,55.57735061645508,424.61865234375,1357.123046875,155.4060516357422,280.2811279296875,120.58988189697266,629.184326171875,544.0587158203125,494.0379943847656,357.9662780761719,2.2083475589752197,243.1028594970703,1354.9239501953125,108.65412139892578,305.5718994140625,325.2950439453125,525.3037109375,1479.407958984375,419.35260009765625,800.0255737304688,659.5775756835938,629.82568359375,1855.0118408203125,168.29931640625,280.3487243652344,150.36659240722656,242.91896057128906,950.4654541015625,1415.5947265625,80.00103759765625,843.9552612304688,993.9888305664062,953.5884399414062,245.0460662841797,1502.434326171875,412.9429931640625,1342.023193359375,654.194580078125,178.86378479003906,376.595947265625,1067.62255859375
2005-09-15,1575.0394287109375,825.8958740234375,300.18017578125,292.9178771972656,592.50830078125,2631.3447265625,330.3447570800781,158.02035522460938,1173.922607421875,738.1726684570312,564.6085205078125,220.65908813476562,317.6326904296875,225.2867889404297,1.5199437141418457,1445.6373291015625,133.062255859375,56.07524490356445,424.371337890625,1362.097900390625,154.409912109375,289.5523986816406,117.84918212890625,623.07568359375,544.0587158203125,497.1612243652344,357.9662780761719,2.2058558464050293,233.67633056640625,1360.5577392578125,108.16022491455078,302.3467712402344,323.4093017578125,524.3470458984375,1431.7489013671875,417.70648193359375,815.3914794921875,662.0591430664062,625.6907348632812,1838.8280029296875,168.05035400390625,278.1198425292969,150.36659240722656,242.13446044921875,947.7635498046875,1417.0845947265625,80.3003158569336,833.2451782226562,995.4723510742188,945.6085815429688,243.55490112304688,1490.556396484375,407.6045227050781,1345.560302734375,652.7100219726562,181.20957946777344,373.609130859375,1080.00390625
2005-09-16,1654.9097900390625,826.3934326171875,303.5641784667969,299.6697692871094,595.9161987304688,2604.55615234375,335.3049621582031,157.1424560546875,1179.85693359375,738.5829467773438,564.6085205078125,222.39271545410156,330.08099365234375,224.62478637695312,1.497685194015503,1433.6544189453125,133.062255859375,57.13328552246094,420.65972900390625,1355.1326904296875,155.4060516357422,281.3507385253906,118.59663391113281,618.4942016601562,551.809814453125,492.334228515625,360.712890625,2.175945281982422,229.7073211669922,1357.74072265625,109.88882446289062,302.3467712402344,324.587890625,523.8683471679688,1426.7841796875,418.9410095214844,814.8958129882812,654.6146240234375,625.6907348632812,1821.633544921875,168.29931640625,280.8440246582031,150.19786071777344,241.6114959716797,941.4690551757812,1406.654296875,81.34774780273438,831.638427734375,994.9774780273438,945.6085815429688,243.55490112304688,1503.9185791015625,408.5466003417969,1359.7119140625,654.6893310546875,180.9750518798828,380.0806579589844,1086.757568359375
2005-09-19,1665.5589599609375,819.9219360351562,303.36529541015625,300.8614196777344,596.4029541015625,2616.46240234375,333.81695556640625,157.36187744140625,1178.8677978515625,739.4038696289062,562.618408203125,221.64967346191406,325.9324951171875,223.74217224121094,1.5008646249771118,1446.4925537109375,132.26670837402344,56.6353645324707,424.61865234375,1373.0418701171875,155.4060516357422,283.846923828125,116.85259246826172,622.0574340820312,552.9086303710938,492.334228515625,357.5085144042969,2.185915946960449,228.2189178466797,1353.985107421875,109.64188385009766,302.3467712402344,327.6523742675781,524.8251953125,1415.86279296875,418.1179504394531,821.835205078125,651.1407470703125,620.3729248046875,1818.599365234375,168.29931640625,280.8440246582031,152.05419921875,244.2263641357422,946.8728637695312,1406.654296875,81.49736785888672,826.8190307617188,999.9227905273438,947.2042846679688,243.55490112304688,1512.8258056640625,410.11669921875,1382.1187744140625,655.1842041015625,177.69097900390625,380.8275146484375,1080.566650390625
2005-09-20,1704.9617919921875,811.9564208984375,303.5641784667969,302.8473815917969,597.3767700195312,2585.70361328125,330.8408203125,156.2645721435547,1173.922607421875,738.993408203125,563.613525390625,220.65908813476562,325.55419921875,222.6388702392578,1.499275803565979,1446.4925537109375,136.24462890625,56.69761276245117,427.3406066894531,1378.017333984375,154.409912109375,283.846923828125,114.85934448242188,615.948974609375,552.9086303710938,492.0504150390625,360.48388671875,2.198378086090088,225.2421875,1350.229248046875,110.13578033447266,304.28179931640625,325.5307922363281,522.9117431640625,1402.955078125,416.8835144042969,826.2965087890625,655.1110229492188,625.0997314453125,1800.39306640625,168.79725646972656,272.91900634765625,152.81362915039062,245.5338134765625,946.8728637695312,1412.6143798828125,81.79662322998047,834.3160400390625,1004.8679809570312,963.9622802734375,239.57847595214844,1506.887939453125,393.787353515625,1382.1187744140625,656.1740112304688,176.28346252441406,378.33831787109375,1067.0595703125
2005-09-21,1709.2215576171875,802.9957885742188,303.0665283203125,297.5023498535156,593.4822998046875,2542.04638671875,326.128662109375,151.87509155273438,1165.022705078125,725.8629150390625,558.6390991210938,220.1637725830078,317.2922668457031,218.8876953125,1.4722468852996826,1425.9515380859375,136.84129333496094,55.82630157470703,418.6799011230469,1361.102294921875,149.428955078125,275.2887268066406,114.61019897460938,607.8042602539062,544.0587158203125,485.2362060546875,359.1106872558594,2.542341947555542,220.5663604736328,1327.693603515625,109.39494323730469,299.6054382324219,333.7810974121094,520.9979858398438,1409.9058837890625,411.9450378417969,811.9214477539062,647.6665649414062,616.236572265625,1758.9228515625,167.80140686035156,274.4049987792969,151.379150390625,242.39599609375,934.269287109375,1418.5750732421875,80.89883422851562,822.534912109375,1004.8679809570312,950.3966674804688,240.07554626464844,1490.556396484375,391.2752380371094,1362.071044921875,654.194580078125,172.1784210205078,375.600341796875,1055.24072265625
2005-09-22,1718.805419921875,811.9564208984375,301.175537109375,294.3247375488281,586.665771484375,2576.774169921875,324.3927001953125,154.06982421875,1173.922607421875,727.50439453125,555.15673828125,221.4020538330078,313.52044677734375,219.77037048339844,1.4499882459640503,1436.2222900390625,135.64788818359375,56.26194763183594,415.7106628417969,1372.0467529296875,151.91944885253906,282.4205627441406,113.11531829833984,608.8218383789062,545.5440063476562,486.37176513671875,357.0506286621094,2.293092966079712,220.5663604736328,1330.5106201171875,108.40717315673828,298.3154602050781,338.49542236328125,519.5628662109375,1410.8988037109375,409.475830078125,804.4864501953125,647.1700439453125,613.283203125,1745.7745361328125,167.05453491210938,275.39556884765625,151.63226318359375,238.47372436523438,929.7711181640625,1393.242919921875,81.39756774902344,827.8897705078125,1003.879150390625,947.2042846679688,238.8329315185547,1500.9493408203125,396.2995300292969,1369.1461181640625,651.7203369140625,172.76487731933594,373.3601989746094,1071.5625
2005-09-23,1741.1697998046875,811.458984375,304.3604736328125,298.29669189453125,595.9161987304688,2601.578369140625,327.8648681640625,155.8256378173828,1203.59228515625,739.4038696289062,559.136474609375,221.4020538330078,319.55615234375,217.56394958496094,1.4436287879943848,1437.9342041015625,135.44898986816406,56.6353645324707,420.65972900390625,1409.856201171875,147.43655395507812,276.7149353027344,114.61019897460938,614.4218139648438,556.59130859375,487.2236633300781,357.2796325683594,2.2432425022125244,219.822021484375,1349.2901611328125,108.40717315673828,299.4443054199219,341.3240966796875,525.3037109375,1421.820068359375,414.00262451171875,807.4605712890625,650.14794921875,619.1907348632812,1743.7518310546875,166.55657958984375,273.1666564941406,153.82626342773438,240.56561279296875,945.0618896484375,1396.223388671875,82.24551391601562,835.3868408203125,1016.7365112304688,953.5884399414062,238.5844268798828,1499.46484375,396.2995300292969,1383.2978515625,649.740966796875,175.34524536132812,375.8493957519531,1065.934326171875
2005-09-26,1781.6373291015625,819.9219360351562,305.2563781738281,306.83648681640625,607.6008911132812,2638.291015625,332.5769958496094,155.8256378173828,1191.724609375,745.5587768554688,562.1211547851562,222.64022827148438,324.83740234375,216.46063232421875,1.4515777826309204,1425.9515380859375,135.44898986816406,56.82209014892578,420.1647644042969,1431.7445068359375,151.42127990722656,282.4205627441406,114.61019897460938,611.8765869140625,559.9116821289062,482.6806335449219,360.2550354003906,2.1933929920196533,224.0398712158203,1347.412109375,110.62963104248047,303.1530456542969,347.4528503417969,523.8683471679688,1433.7347412109375,420.17578125,815.8871459960938,653.6221313476562,619.78173828125,1759.9346923828125,168.54832458496094,279.6058349609375,154.24807739257812,244.2263641357422,946.8728637695312,1404.419677734375,83.1931381225586,833.2451782226562,1020.6930541992188,964.7601928710938,239.0814208984375,1489.07275390625,399.12567138671875,1406.8831787109375,655.678955078125,174.524169921875,375.35150146484375,1075.5018310546875
2005-09-27,1748.62451171875,822.9088745117188,305.5547790527344,303.8574523925781,601.7587280273438,2647.22021484375,332.3289489746094,154.94775390625,1164.0325927734375,743.0966796875,556.1517333984375,221.8973388671875,325.5917053222656,219.1084442138672,1.4801967144012451,1433.6544189453125,136.24462890625,56.88432693481445,421.6495361328125,1425.774658203125,147.93463134765625,289.5523986816406,114.36104583740234,610.349365234375,561.7584228515625,487.2236633300781,356.8219299316406,2.2133326530456543,221.806884765625,1339.900390625,109.64188385009766,301.3793029785156,346.27423095703125,520.04150390625,1429.76318359375,420.9986877441406,837.6970825195312,653.1257934570312,617.4183349609375,1733.636962890625,168.05035400390625,279.1103820800781,153.23553466796875,240.0426025390625,952.2615356445312,1391.7529296875,83.29289245605469,833.2451782226562,1023.6600952148438,949.5986328125,244.54901123046875,1489.07275390625,394.1013488769531,1397.448974609375,657.1635131835938,174.17237854003906,373.3601989746094,1064.808837890625
2005-09-28,1814.6502685546875,814.943603515625,307.94354248046875,313.7874450683594,606.1404418945312,2618.447021484375,338.0330810546875,160.65396118164062,1176.889404296875,758.6890869140625,559.136474609375,221.15438842773438,338.0428466796875,218.00515747070312,1.3100770711898804,1446.4925537109375,138.83030700683594,57.693382263183594,420.1647644042969,1432.740478515625,147.43655395507812,289.9090576171875,112.63661193847656,620.5304565429688,571.3457641601562,484.95220947265625,360.2550354003906,2.2058558464050293,221.806884765625,1381.2142333984375,110.38268280029297,302.3467712402344,348.8670959472656,520.519775390625,1425.7919921875,426.34881591796875,839.6797485351562,656.5999145507812,619.1907348632812,1736.6717529296875,167.3246307373047,278.3675231933594,155.2606658935547,243.9648895263672,963.06884765625,1411.8695068359375,84.48989868164062,838.0645141601562,1028.6055908203125,989.4976806640625,247.53128051757812,1481.6495361328125,392.56280517578125,1405.70458984375,652.7100219726562,175.110595703125,372.3645935058594,1064.808837890625
